,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg__dropout,param_reg__maxlen,param_reg__neurons,param_reg__optimizer,param_trans__maxlen,param_trans__num_words,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
34,296.5139709711075,2.9256092309951782,3.1225380897521973,0.5093131065368652,0.1,60,10,Adadelta,60,,"{'reg__dropout': 0.1, 'reg__maxlen': 60, 'reg__neurons': 10, 'reg__optimizer': 'Adadelta', 'trans__maxlen': 60, 'trans__num_words': None}",-2.0990975819959083,-2.0039730490112695,-2.051535315503589,0.04756226649231943,19,-1.569944940980677,-1.4931974554915737,-1.5315711982361253,0.03837374274455163
35,297.08532977104187,12.284528970718384,5.416903853416443,1.8809894323349,0.1,60,10,Adadelta,60,7000,"{'reg__dropout': 0.1, 'reg__maxlen': 60, 'reg__neurons': 10, 'reg__optimizer': 'Adadelta', 'trans__maxlen': 60, 'trans__num_words': 7000}",-1.9694509588648086,-2.0173687831047955,-1.9934098709848023,0.02395891211999346,7,-1.476016322099212,-1.4926767878617946,-1.4843465549805033,0.00833023288129131
36,391.0660696029663,4.923069000244141,5.112283110618591,1.4849845170974731,0.1,60,100,adam,60,,"{'reg__dropout': 0.1, 'reg__maxlen': 60, 'reg__neurons': 100, 'reg__optimizer': 'adam', 'trans__maxlen': 60, 'trans__num_words': None}",-2.527015555575647,-2.7576407857415965,-2.642328170658622,0.11531261508297486,45,-0.9784080176802312,-0.8507201402717339,-0.9145640789759826,0.06384393870424865
37,389.76497733592987,4.3007155656814575,3.522204041481018,0.5070372819900513,0.1,60,100,adam,60,7000,"{'reg__dropout': 0.1, 'reg__maxlen': 60, 'reg__neurons': 100, 'reg__optimizer': 'adam', 'trans__maxlen': 60, 'trans__num_words': 7000}",-2.544576909805466,-2.538243758553085,-2.5414103341792753,0.003166575626190493,40,-0.9038498454879962,-0.7762636532117391,-0.8400567493498676,0.06379309613812856
38,406.4766502380371,3.0522093772888184,6.335654377937317,1.034448266029358,0.1,60,100,Adadelta,60,,"{'reg__dropout': 0.1, 'reg__maxlen': 60, 'reg__neurons': 100, 'reg__optimizer': 'Adadelta', 'trans__maxlen': 60, 'trans__num_words': None}",-2.0887341961372647,-2.596098027607643,-2.3424161118724536,0.25368191573518906,36,-1.304742233600026,-1.5193919320918443,-1.4120670828459352,0.10732484924590913
39,398.7149226665497,0.6491811275482178,4.230762958526611,1.319101333618164,0.1,60,100,Adadelta,60,7000,"{'reg__dropout': 0.1, 'reg__maxlen': 60, 'reg__neurons': 100, 'reg__optimizer': 'Adadelta', 'trans__maxlen': 60, 'trans__num_words': 7000}",-2.229647137667068,-2.0966345350720257,-2.163140836369547,0.06650630129752111,32,-1.3535011560776193,-1.3543954943478629,-1.353948325212741,0.00044716913512177214
40,301.4743638038635,0.7634620666503906,4.08888566493988,0.3346508741378784,0.2,60,10,adam,60,,"{'reg__dropout': 0.2, 'reg__maxlen': 60, 'reg__neurons': 10, 'reg__optimizer': 'adam', 'trans__maxlen': 60, 'trans__num_words': None}",-1.9670778795698571,-2.07640930325453,-2.0217435914121937,0.05466571184233637,14,-1.475723377068024,-1.3747840378726854,-1.4252537074703548,0.0504696695976693
41,302.6399881839752,7.485767364501953,5.142455220222473,0.24894464015960693,0.2,60,10,adam,60,7000,"{'reg__dropout': 0.2, 'reg__maxlen': 60, 'reg__neurons': 10, 'reg__optimizer': 'adam', 'trans__maxlen': 60, 'trans__num_words': 7000}",-1.9710993969595727,-1.9868683739764976,-1.9789838854680353,0.007884488508462462,4,-1.4777234863397033,-1.3802441479897731,-1.4289838171647382,0.04873966917496508
42,306.3280279636383,5.090472221374512,2.5573601722717285,0.19753098487854004,0.2,60,10,Adadelta,60,,"{'reg__dropout': 0.2, 'reg__maxlen': 60, 'reg__neurons': 10, 'reg__optimizer': 'Adadelta', 'trans__maxlen': 60, 'trans__num_words': None}",-2.0134611674674936,-2.0550521047357724,-2.034256636101633,0.02079546863413939,16,-1.5686972439772604,-1.5268824769495173,-1.5477898604633888,0.020907383513871558
43,304.7382125854492,11.033094882965088,2.9261908531188965,0.33977699279785156,0.2,60,10,Adadelta,60,7000,"{'reg__dropout': 0.2, 'reg__maxlen': 60, 'reg__neurons': 10, 'reg__optimizer': 'Adadelta', 'trans__maxlen': 60, 'trans__num_words': 7000}",-2.0271442812658096,-2.0812124551663143,-2.054178368216062,0.027034086950252334,20,-1.4651227960697741,-1.6124119027462007,-1.5387673494079874,0.07364455333821329
44,274.2199527025223,1.2159491777420044,3.756562829017639,0.2007080316543579,0.2,60,100,adam,60,,"{'reg__dropout': 0.2, 'reg__maxlen': 60, 'reg__neurons': 100, 'reg__optimizer': 'adam', 'trans__maxlen': 60, 'trans__num_words': None}",-2.6794109518498987,-2.6394174470856795,-2.6594141994677893,0.019996752382109628,47,-0.9488479927210942,-0.7665390086576723,-0.8576935006893833,0.09115449203171094
45,251.0321707725525,6.987751483917236,2.9389549493789673,0.3937000036239624,0.2,60,100,adam,60,7000,"{'reg__dropout': 0.2, 'reg__maxlen': 60, 'reg__neurons': 100, 'reg__optimizer': 'adam', 'trans__maxlen': 60, 'trans__num_words': 7000}",-2.4569099994841075,-2.7012657796768327,-2.57908788958047,0.1221778900963626,43,-0.9043160093241689,-0.8236771655045139,-0.8639965874143414,0.04031942190982751
46,250.30546617507935,3.2792177200317383,1.7813125848770142,0.04063546657562256,0.2,60,100,Adadelta,60,,"{'reg__dropout': 0.2, 'reg__maxlen': 60, 'reg__neurons': 100, 'reg__optimizer': 'Adadelta', 'trans__maxlen': 60, 'trans__num_words': None}",-2.1178577539338512,-2.1110204199475753,-2.1144390869407133,0.0034186669931379754,29,-1.5232516817702526,-1.3158642290897808,-1.4195579554300166,0.10369372634023588
47,240.109099984169,2.0391722917556763,1.9119149446487427,0.04869282245635986,0.2,60,100,Adadelta,60,7000,"{'reg__dropout': 0.2, 'reg__maxlen': 60, 'reg__neurons': 100, 'reg__optimizer': 'Adadelta', 'trans__maxlen': 60, 'trans__num_words': 7000}",-2.1672844403281624,-2.1353681844211527,-2.1513263123746578,0.01595812795350482,31,-1.3608346860484444,-1.2889655237558173,-1.324900104902131,0.03593458114631354
