,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg__learning_rate,param_reg__max_depth,param_reg__n_estimators,param_sampl__sampling_strategy,param_tfidf__use_idf,param_vect__binary,param_vect__max_df,param_vect__max_features,param_vect__ngram_range,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
521,18.830405592918396,0.4907146692276001,1.5249786376953125,0.025354385375976562,0.1,12,300,auto,False,False,1.0,10000,"(2, 2)","{'reg__learning_rate': 0.1, 'reg__max_depth': 12, 'reg__n_estimators': 300, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 1.0, 'vect__max_features': 10000, 'vect__ngram_range': (2, 2)}",-1.6924328999310627,-1.7562412451267035,-1.724337072528883,0.03190417259782041,661,-0.3254063980691077,-0.2725264989881389,-0.2989664485286233,0.026439949540484398
522,58.29687011241913,1.0628398656845093,1.1767728328704834,0.016876935958862305,0.1,12,300,auto,False,False,0.8,,"(1, 1)","{'reg__learning_rate': 0.1, 'reg__max_depth': 12, 'reg__n_estimators': 300, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (1, 1)}",-1.3451656491849153,-1.5538165071709662,-1.4494910781779409,0.10432542899302545,293,-0.07486263560495923,-0.07279190380216308,-0.07382726970356115,0.0010353659013980776
523,108.8342387676239,0.38903141021728516,3.4515784978866577,0.033889174461364746,0.1,12,300,auto,False,False,0.8,,"(1, 2)","{'reg__learning_rate': 0.1, 'reg__max_depth': 12, 'reg__n_estimators': 300, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (1, 2)}",-1.479325749164285,-1.7271401542366998,-1.6032329517004924,0.12390720253620735,427,-0.07520524573915434,-0.07423121519180513,-0.07471823046547973,0.0004870152736746042
524,52.56324326992035,1.2619856595993042,2.532198905944824,0.01470184326171875,0.1,12,300,auto,False,False,0.8,,"(2, 2)","{'reg__learning_rate': 0.1, 'reg__max_depth': 12, 'reg__n_estimators': 300, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': None, 'vect__ngram_range': (2, 2)}",-1.714818911677412,-1.7739627536034388,-1.7443908326404254,0.02957192096301342,693,-0.25133959092332925,-0.2463783454564689,-0.24885896818989905,0.0024806227334301795
525,56.83613193035126,0.5146678686141968,1.1782023906707764,0.008883476257324219,0.1,12,300,auto,False,False,0.8,10000,"(1, 1)","{'reg__learning_rate': 0.1, 'reg__max_depth': 12, 'reg__n_estimators': 300, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 1)}",-1.3095529207002128,-1.5203360476038421,-1.4149444841520276,0.10539156345181466,265,-0.0753525172487168,-0.07084733438434945,-0.07309992581653313,0.002252591432183676
526,71.82337093353271,0.37700581550598145,2.1199419498443604,0.05141305923461914,0.1,12,300,auto,False,False,0.8,10000,"(1, 2)","{'reg__learning_rate': 0.1, 'reg__max_depth': 12, 'reg__n_estimators': 300, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (1, 2)}",-1.3755032361250437,-1.5045700905311592,-1.4400366633281014,0.06453342720305777,285,-0.07546248284153743,-0.07378828460566256,-0.0746253837236,0.0008370991179374385
527,18.589985609054565,0.1780688762664795,1.4396038055419922,0.00916147232055664,0.1,12,300,auto,False,False,0.8,10000,"(2, 2)","{'reg__learning_rate': 0.1, 'reg__max_depth': 12, 'reg__n_estimators': 300, 'sampl__sampling_strategy': 'auto', 'tfidf__use_idf': False, 'vect__binary': False, 'vect__max_df': 0.8, 'vect__max_features': 10000, 'vect__ngram_range': (2, 2)}",-1.6924328999310627,-1.7562412451267035,-1.724337072528883,0.03190417259782041,661,-0.3254063980691077,-0.2725264989881389,-0.2989664485286233,0.026439949540484398
528,41.260756969451904,0.8001413345336914,1.2303683757781982,0.0033578872680664062,0.1,12,300,minority,True,True,1.0,,"(1, 1)","{'reg__learning_rate': 0.1, 'reg__max_depth': 12, 'reg__n_estimators': 300, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 1)}",-1.6911749748079223,-1.9527263440431302,-1.8219506594255261,0.13077568461760392,829,-0.27911167517644697,-0.2713684030668625,-0.27524003912165473,0.003871636054792238
529,62.82414674758911,2.6319022178649902,3.568028688430786,0.07949542999267578,0.1,12,300,minority,True,True,1.0,,"(1, 2)","{'reg__learning_rate': 0.1, 'reg__max_depth': 12, 'reg__n_estimators': 300, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (1, 2)}",-1.9145300105044754,-2.1083227249948604,-2.0114263677496678,0.09689635724519252,1025,-0.29237962827216324,-0.2816364883280255,-0.28700805830009435,0.0053715699720688626
530,23.238808393478394,1.7929754257202148,2.5746283531188965,0.09177064895629883,0.1,12,300,minority,True,True,1.0,,"(2, 2)","{'reg__learning_rate': 0.1, 'reg__max_depth': 12, 'reg__n_estimators': 300, 'sampl__sampling_strategy': 'minority', 'tfidf__use_idf': True, 'vect__binary': True, 'vect__max_df': 1.0, 'vect__max_features': None, 'vect__ngram_range': (2, 2)}",-2.4633545041148706,-2.73279922719681,-2.59807686565584,0.13472236154096962,1129,-0.909622497520503,-0.9092456912892489,-0.909434094404876,0.00018840311562701162
